run_id,source_file,record_index,schema_version,policy,profile,seed,status,failure_type,failure_message,unsafe_crossing,safe_success,wrong_detour,contract_repair_attempted,contract_repair_success,plan_invalidation_expected,plan_invalidation_correct,echo_present,echo_rejection_success,p_clear,true_label,prediction_set,observation_count,replan_count,path_length,record_sha256
v3-logodds__evidence-echo__seed-50017,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__evidence-echo__seed-50017.json,1,look-twice.episode/v4,v3-logodds,evidence-echo,50017,completed,,,False,False,False,False,,False,,True,,0.00018801712116511826,blocked,"[""blocked""]",1,0,2.827183320971675,d3a941d621b68fce8db3d4aef6167470dae3a01198cbcfb0fd1ac5b033d7c4ee
v3-logodds__evidence-echo__seed-50018,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__evidence-echo__seed-50018.json,1,look-twice.episode/v4,v3-logodds,evidence-echo,50018,completed,,,False,True,True,False,,False,,True,,0.1312248323973706,clear,"[""blocked""]",1,0,7.381041027300136,4fd993f2b7de5ad8e16520a7c062839d808f0ce4604702e489fcedefd3801cc8
v3-logodds__evidence-echo__seed-50019,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__evidence-echo__seed-50019.json,1,look-twice.episode/v4,v3-logodds,evidence-echo,50019,completed,,,False,False,False,False,,False,,True,,0.0030578309342592647,blocked,"[""blocked""]",1,0,2.7284236586172326,27e6e9e6a32a10e9b4e5982115537e47c26f39d40e9aaed07f9563f66ffd79f8
v3-logodds__independent-noise__seed-50000,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__independent-noise__seed-50000.json,1,look-twice.episode/v4,v3-logodds,independent-noise,50000,completed,,,False,True,True,False,,False,,False,,0.2975195960260858,clear,"[""clear"",""blocked""]",1,0,5.590243427331527,2f03dc9c111ea411e8f870330150ec994dbbeb3606b1007d23819c1f1edb2563
v3-logodds__independent-noise__seed-50001,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__independent-noise__seed-50001.json,1,look-twice.episode/v4,v3-logodds,independent-noise,50001,completed,,,False,False,False,False,,False,,False,,0.09990711144736908,blocked,"[""blocked""]",1,0,3.9809146046091985,3f8bb3992b8867d37b607f0fb598f8e6c8bf406519fbb342642a25221e04c596
v3-logodds__independent-noise__seed-50002,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__independent-noise__seed-50002.json,1,look-twice.episode/v4,v3-logodds,independent-noise,50002,completed,,,False,True,True,False,,False,,False,,0.2978178468034537,clear,"[""clear"",""blocked""]",1,0,5.590243427331527,a334d53d82ac928cd36c123ecae3ecf627869bc3169165d989454aa9f359802c
v3-logodds__independent-noise__seed-50003,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__independent-noise__seed-50003.json,1,look-twice.episode/v4,v3-logodds,independent-noise,50003,completed,,,False,False,False,False,,False,,False,,0.07910757252346845,blocked,"[""blocked""]",1,0,4.024914325360174,2482277896d6866b111d6638383cfa33d338da9bd848b2a1b92294ce564a45ad
v3-logodds__independent-noise__seed-50004,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__independent-noise__seed-50004.json,1,look-twice.episode/v4,v3-logodds,independent-noise,50004,completed,,,False,False,True,False,,False,,False,,0.3051618855068299,clear,"[""clear"",""blocked""]",1,0,3.420012150048763,73d73caa33dda4d97e943ce2fe6fbe6453c3635211b590a5e91b02c024b90f04
v3-logodds__independent-noise__seed-50005,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__independent-noise__seed-50005.json,1,look-twice.episode/v4,v3-logodds,independent-noise,50005,completed,,,False,False,False,False,,False,,False,,0.04049186714729258,blocked,"[""blocked""]",1,0,3.9809146046091985,4226efbc2f6ac7b83669b84ba2fe85027c7c695f7fac4dabf6d43f1add68a28d
v3-logodds__independent-noise__seed-50006,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__independent-noise__seed-50006.json,1,look-twice.episode/v4,v3-logodds,independent-noise,50006,completed,,,False,True,True,False,,False,,False,,0.2724990093312294,clear,"[""clear"",""blocked""]",1,0,5.590243427331527,97b25d5d1a174e9aec1be0274848378b04dbd2d74bba6f7f32226b02e466f7a7
v3-logodds__independent-noise__seed-50007,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__independent-noise__seed-50007.json,1,look-twice.episode/v4,v3-logodds,independent-noise,50007,completed,,,False,True,False,False,,False,,False,,0.08563260004379858,blocked,"[""blocked""]",1,0,5.590243427331527,95a99602d0f068304f6b3801870928e2ec502cf7d54d727283122148b0b66c50
v3-logodds__independent-noise__seed-50008,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__independent-noise__seed-50008.json,1,look-twice.episode/v4,v3-logodds,independent-noise,50008,completed,,,False,False,True,False,,False,,False,,0.307440740747029,clear,"[""clear"",""blocked""]",1,0,3.6839244219065046,5208a8ddc964280d69049023e454a6c8dcafb33129143f216d4d9d49879aa2c6
v3-logodds__independent-noise__seed-50009,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__independent-noise__seed-50009.json,1,look-twice.episode/v4,v3-logodds,independent-noise,50009,completed,,,False,True,False,False,,False,,False,,0.062062501612025645,blocked,"[""blocked""]",1,0,5.590243427331527,ed48d2fd1ccf9a5c6d1d3af01a8b15f6323cb3037dbcee253cd7af0e9676beeb
v3-logodds__independent-noise__seed-50010,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__independent-noise__seed-50010.json,1,look-twice.episode/v4,v3-logodds,independent-noise,50010,completed,,,False,False,True,False,,False,,False,,0.3041755285230784,clear,"[""clear"",""blocked""]",1,0,3.5409492152511084,7c3b1b140f4ef121306d9908acb90a52671aa67ab3eabb5e239640c4f10b9ec6
v3-logodds__independent-noise__seed-50011,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__independent-noise__seed-50011.json,1,look-twice.episode/v4,v3-logodds,independent-noise,50011,completed,,,False,False,False,False,,False,,False,,0.06675837383571992,blocked,"[""blocked""]",1,0,2.772292467326258,26f4130aa9be5d8a1809b66a7ad0c3d6640f2b6f78a994551da13984460e2e2c
v3-logodds__independent-noise__seed-50012,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__independent-noise__seed-50012.json,1,look-twice.episode/v4,v3-logodds,independent-noise,50012,completed,,,False,False,True,False,,False,,False,,0.3136163889453363,clear,"[""clear"",""blocked""]",1,0,3.398032272442745,c2342a2faf81be5d412b2dcfd7d0fb5219c8b4dbc3dbb377f5985ccc663f3d78
v3-logodds__independent-noise__seed-50013,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__independent-noise__seed-50013.json,1,look-twice.episode/v4,v3-logodds,independent-noise,50013,completed,,,False,True,False,False,,False,,False,,0.04758506200806267,blocked,"[""blocked""]",1,0,5.590243427331527,8138c9b3081d86d2cc3dce6da5086df6ad046c550eb27a852efbae475efe8654
v3-logodds__independent-noise__seed-50014,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__independent-noise__seed-50014.json,1,look-twice.episode/v4,v3-logodds,independent-noise,50014,completed,,,False,False,True,False,,False,,False,,0.3100273503314649,clear,"[""clear"",""blocked""]",1,0,3.9479148915317253,f7d8ed41dc4d2aec3e62781a8bb273898275489c072a8581c66a2da8d4186624
v3-logodds__independent-noise__seed-50015,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__independent-noise__seed-50015.json,1,look-twice.episode/v4,v3-logodds,independent-noise,50015,completed,,,False,False,False,False,,False,,False,,0.054104008804368164,blocked,"[""blocked""]",1,0,2.7174646583380966,0caeb5ad187c57b01023ed81595e67c170489fc8f9cb59361a347fb133deab5b
v3-logodds__independent-noise__seed-50016,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__independent-noise__seed-50016.json,1,look-twice.episode/v4,v3-logodds,independent-noise,50016,completed,,,False,True,True,False,,False,,False,,0.2872545765478528,clear,"[""clear"",""blocked""]",1,0,5.590243427331527,477182f418fae329c1cfe218093ea3798727cdfa78d85f4318f6f59e3c01e8f8
v3-logodds__independent-noise__seed-50017,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__independent-noise__seed-50017.json,1,look-twice.episode/v4,v3-logodds,independent-noise,50017,completed,,,False,False,False,False,,False,,False,,0.07570803869652198,blocked,"[""blocked""]",1,0,2.827183320971675,3993d8d6ad792819776313e1072508dd3dc43af962daa9b79ad0531e8a474cc1
v3-logodds__independent-noise__seed-50018,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__independent-noise__seed-50018.json,1,look-twice.episode/v4,v3-logodds,independent-noise,50018,completed,,,False,True,True,False,,False,,False,,0.12911234603026067,clear,"[""blocked""]",1,0,7.381041027300136,cf84f58df4cdf3965442578d4a82ca4a7b21165984d889ed36da57b448c7a866
v3-logodds__independent-noise__seed-50019,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__independent-noise__seed-50019.json,1,look-twice.episode/v4,v3-logodds,independent-noise,50019,completed,,,False,False,False,False,,False,,False,,0.07136939801067388,blocked,"[""blocked""]",1,0,2.7284236586172326,e9157020c66aba26af0458e2a31eb5d53e54515d946ed42d5794255688b6e47b
v3-logodds__ood-severity__seed-50000,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__ood-severity__seed-50000.json,1,look-twice.episode/v4,v3-logodds,ood-severity,50000,completed,,,False,True,True,False,,False,,False,,0.5,clear,"[""clear"",""blocked""]",1,0,5.590243427331527,6be69a945313aa13f165e1cf6be95054487fa7b52303a9e54613b1de275a058f
v3-logodds__ood-severity__seed-50001,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__ood-severity__seed-50001.json,1,look-twice.episode/v4,v3-logodds,ood-severity,50001,completed,,,False,False,False,False,,False,,False,,0.1168676655284685,blocked,"[""blocked""]",1,0,3.9809146046091985,b8cbb0aba7c87ad4826fb147a31212ef4ced92ffd1af1ffb1fafdcc74f8d3c3d
v3-logodds__ood-severity__seed-50002,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__ood-severity__seed-50002.json,1,look-twice.episode/v4,v3-logodds,ood-severity,50002,completed,,,False,True,True,False,,False,,False,,0.5,clear,"[""clear"",""blocked""]",1,0,5.590243427331527,e5ae6a59562d0d5d22a6d313d792089347303e6c3c812cb4c8118c74333426bf
v3-logodds__ood-severity__seed-50003,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__ood-severity__seed-50003.json,1,look-twice.episode/v4,v3-logodds,ood-severity,50003,completed,,,False,False,False,False,,False,,False,,0.21880208333333329,blocked,"[""clear"",""blocked""]",1,0,4.024914325360174,3cf765991cf1b521ae7c09be3640f5dddb3df29f338a142e59366142694fcecc
v3-logodds__ood-severity__seed-50004,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__ood-severity__seed-50004.json,1,look-twice.episode/v4,v3-logodds,ood-severity,50004,completed,,,False,False,True,False,,False,,False,,0.5,clear,"[""clear"",""blocked""]",1,0,3.420012150048763,acbc896c7d3bc2029ba0c0549a49df325da86ff23055e42445041cb612b9ab5c
v3-logodds__ood-severity__seed-50005,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__ood-severity__seed-50005.json,1,look-twice.episode/v4,v3-logodds,ood-severity,50005,completed,,,False,False,False,False,,False,,False,,0.18541666666666667,blocked,"[""clear"",""blocked""]",1,0,3.9809146046091985,7736d59e67c9858c13cc2808c1c1d61bee6c1cd12f1372c3c2c2c622af953137
v3-logodds__ood-severity__seed-50006,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__ood-severity__seed-50006.json,1,look-twice.episode/v4,v3-logodds,ood-severity,50006,completed,,,False,True,True,False,,False,,False,,0.5,clear,"[""clear"",""blocked""]",1,0,5.590243427331527,dc159b13b32119ac8683cbf5fd18555c56019a5e3dafcec161f98e549f5f7baa
v3-logodds__ood-severity__seed-50007,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__ood-severity__seed-50007.json,1,look-twice.episode/v4,v3-logodds,ood-severity,50007,completed,,,False,True,False,False,,False,,False,,0.10218141055982077,blocked,"[""blocked""]",1,0,5.590243427331527,8cced16198b8bcbd8c2b527360681442cd337aa3504a833df4a8fd06f4c95571
v3-logodds__ood-severity__seed-50008,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__ood-severity__seed-50008.json,1,look-twice.episode/v4,v3-logodds,ood-severity,50008,completed,,,False,False,True,False,,False,,False,,0.5,clear,"[""clear"",""blocked""]",1,0,3.6839244219065046,bc86e8f3ae31392ff2efdca8227cd9d604309bee4bcd12f12e4c727634860aa8
v3-logodds__ood-severity__seed-50009,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__ood-severity__seed-50009.json,1,look-twice.episode/v4,v3-logodds,ood-severity,50009,completed,,,False,True,False,False,,False,,False,,0.21983072916666657,blocked,"[""clear"",""blocked""]",1,0,5.590243427331527,fc014c108843a49b0cd933eecb2d0bcd1741895af671294a42af766adf31287a
v3-logodds__ood-severity__seed-50010,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__ood-severity__seed-50010.json,1,look-twice.episode/v4,v3-logodds,ood-severity,50010,completed,,,False,False,True,False,,False,,False,,0.5,clear,"[""clear"",""blocked""]",1,0,3.5409492152511084,f6fca9d44c47836d28a61276fb7e13a19336aeda8e91a3ddbc9a7103fa4d1f9e
v3-logodds__ood-severity__seed-50011,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__ood-severity__seed-50011.json,1,look-twice.episode/v4,v3-logodds,ood-severity,50011,completed,,,False,False,False,False,,False,,False,,0.20479166666666682,blocked,"[""clear"",""blocked""]",1,0,2.772292467326258,005a8b76a15ead972e37faadb1382e450d36540e104ef84c75c13d976907776c
v3-logodds__ood-severity__seed-50012,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__ood-severity__seed-50012.json,1,look-twice.episode/v4,v3-logodds,ood-severity,50012,completed,,,False,False,True,False,,False,,False,,0.5,clear,"[""clear"",""blocked""]",1,0,3.398032272442745,a7618f9529c96fd37a056ecd3a6e42ca7548de81e359df876aeea6996cc227d8
v3-logodds__ood-severity__seed-50013,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__ood-severity__seed-50013.json,1,look-twice.episode/v4,v3-logodds,ood-severity,50013,completed,,,False,True,False,False,,False,,False,,0.22454427083333328,blocked,"[""clear"",""blocked""]",1,0,5.590243427331527,429b784a0052c38f9fee1a1d05231cae3926f882ab7246691481a29ec0e2257c
v3-logodds__ood-severity__seed-50014,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__ood-severity__seed-50014.json,1,look-twice.episode/v4,v3-logodds,ood-severity,50014,completed,,,False,False,True,False,,False,,False,,0.5,clear,"[""clear"",""blocked""]",1,0,3.9479148915317253,ceafe4b936738b3c08bc277a99b14c71bc034cef170e4b2ad82931af68095164
v3-logodds__ood-severity__seed-50015,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__ood-severity__seed-50015.json,1,look-twice.episode/v4,v3-logodds,ood-severity,50015,completed,,,False,False,False,False,,False,,False,,0.07763745460374849,blocked,"[""blocked""]",1,0,2.7174646583380966,76a2a8b5adb66538f564c3db0a829c1598b22c3e1b2b4356ac6df6056e571f3b
v3-logodds__ood-severity__seed-50016,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__ood-severity__seed-50016.json,1,look-twice.episode/v4,v3-logodds,ood-severity,50016,completed,,,False,True,True,False,,False,,False,,0.5,clear,"[""clear"",""blocked""]",1,0,5.590243427331527,0649d6861b863c0175241560dbdcbeeebeeea45cec5b52dc5a3642442cd19426
v3-logodds__ood-severity__seed-50017,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__ood-severity__seed-50017.json,1,look-twice.episode/v4,v3-logodds,ood-severity,50017,completed,,,False,False,False,False,,False,,False,,0.09864075500803715,blocked,"[""blocked""]",1,0,2.827183320971675,0a3e05b686fa05ef2afaac5741e61d772f95bfdb3c506d1bcdd777833b4406e9
v3-logodds__ood-severity__seed-50018,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__ood-severity__seed-50018.json,1,look-twice.episode/v4,v3-logodds,ood-severity,50018,completed,,,False,True,True,False,,False,,False,,0.5,clear,"[""clear"",""blocked""]",1,0,7.381041027300136,91d9a6bdc68833844560139d53a85a2f17ab3918e9fc15801677f1c1642f813b
v3-logodds__ood-severity__seed-50019,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__ood-severity__seed-50019.json,1,look-twice.episode/v4,v3-logodds,ood-severity,50019,completed,,,False,False,False,False,,False,,False,,0.20481770833333335,blocked,"[""clear"",""blocked""]",1,0,2.7284236586172326,b4b6cf91e6250c146b5f1e820d0307d856bd332b01df5128ec70ae623341084b
v3-logodds__pose-calibration-drift__seed-50000,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__pose-calibration-drift__seed-50000.json,1,look-twice.episode/v4,v3-logodds,pose-calibration-drift,50000,completed,,,False,True,True,False,,False,,False,,,clear,"[""clear"",""blocked""]",1,0,5.590243427331527,f5085ab356c526c50090ff51d8d0794c65381992e0c34171dc684c228d790c3c
v3-logodds__pose-calibration-drift__seed-50001,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__pose-calibration-drift__seed-50001.json,1,look-twice.episode/v4,v3-logodds,pose-calibration-drift,50001,completed,,,False,False,False,False,,False,,False,,,blocked,"[""clear"",""blocked""]",1,0,3.9809146046091985,8dca8db12d3ed3cb2082252652515f06c59e42899b61403dc6652799271747f3
v3-logodds__pose-calibration-drift__seed-50002,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__pose-calibration-drift__seed-50002.json,1,look-twice.episode/v4,v3-logodds,pose-calibration-drift,50002,completed,,,False,True,True,False,,False,,False,,,clear,"[""clear"",""blocked""]",1,0,5.590243427331527,84f8d57c9da09e421399fb82f1230389b92cb656384df64dda7e76fda1646d9b
v3-logodds__pose-calibration-drift__seed-50003,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__pose-calibration-drift__seed-50003.json,1,look-twice.episode/v4,v3-logodds,pose-calibration-drift,50003,completed,,,False,False,False,False,,False,,False,,,blocked,"[""clear"",""blocked""]",1,0,4.024914325360174,026b51101a8ddace6a743cfd0941d3e03cef8f469fc66ee2c5b9ee5a29ac3489
v3-logodds__pose-calibration-drift__seed-50004,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__pose-calibration-drift__seed-50004.json,1,look-twice.episode/v4,v3-logodds,pose-calibration-drift,50004,completed,,,False,False,True,False,,False,,False,,,clear,"[""clear"",""blocked""]",1,0,3.420012150048763,7a34c4ff337b80fc0e45e0a73c39e8d6671d12f1aa2f813d840736779be8b825
v3-logodds__pose-calibration-drift__seed-50005,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__pose-calibration-drift__seed-50005.json,1,look-twice.episode/v4,v3-logodds,pose-calibration-drift,50005,completed,,,False,False,False,False,,False,,False,,,blocked,"[""clear"",""blocked""]",1,0,3.9809146046091985,4f7dab3928167f33a218c6e7b6d1bf474655682369ed1238bed8d5160724a368
v3-logodds__pose-calibration-drift__seed-50006,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__pose-calibration-drift__seed-50006.json,1,look-twice.episode/v4,v3-logodds,pose-calibration-drift,50006,completed,,,False,True,True,False,,False,,False,,,clear,"[""clear"",""blocked""]",1,0,5.590243427331527,49091633aaf11b3829beb64626a10aa0ee4d74344138671d288275ee67003723
v3-logodds__pose-calibration-drift__seed-50007,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__pose-calibration-drift__seed-50007.json,1,look-twice.episode/v4,v3-logodds,pose-calibration-drift,50007,completed,,,False,True,False,False,,False,,False,,,blocked,"[""clear"",""blocked""]",1,0,5.590243427331527,abaaef4de81ab9350734c8f75c97521b899294f2fdf1dd5f5d90531870f91873
v3-logodds__pose-calibration-drift__seed-50008,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__pose-calibration-drift__seed-50008.json,1,look-twice.episode/v4,v3-logodds,pose-calibration-drift,50008,completed,,,False,False,True,False,,False,,False,,,clear,"[""clear"",""blocked""]",1,0,3.6839244219065046,b3808e327c4224bee0809f30f04b240245eb91a44a45eb26454a4cf2bcf4c71e
v3-logodds__pose-calibration-drift__seed-50009,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__pose-calibration-drift__seed-50009.json,1,look-twice.episode/v4,v3-logodds,pose-calibration-drift,50009,completed,,,False,True,False,False,,False,,False,,,blocked,"[""clear"",""blocked""]",1,0,5.590243427331527,372392b317b8cabff0be55125951ad2d53c8c084999b2e815bfd99bcef79167f
v3-logodds__pose-calibration-drift__seed-50010,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__pose-calibration-drift__seed-50010.json,1,look-twice.episode/v4,v3-logodds,pose-calibration-drift,50010,completed,,,False,False,True,False,,False,,False,,,clear,"[""clear"",""blocked""]",1,0,3.5409492152511084,64c133c6e1ea009ccd64c659df23934457f7e8bc78630f9758b8e6f58431274f
v3-logodds__pose-calibration-drift__seed-50011,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__pose-calibration-drift__seed-50011.json,1,look-twice.episode/v4,v3-logodds,pose-calibration-drift,50011,completed,,,False,False,False,False,,False,,False,,,blocked,"[""clear"",""blocked""]",1,0,2.772292467326258,98ff057f32c408c9be031f2a2d0572861aa4d076ec204b5442d9633bcfbcf07a
v3-logodds__pose-calibration-drift__seed-50012,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__pose-calibration-drift__seed-50012.json,1,look-twice.episode/v4,v3-logodds,pose-calibration-drift,50012,completed,,,False,False,True,False,,False,,False,,,clear,"[""clear"",""blocked""]",1,0,3.398032272442745,1c87012215884b84809215193c4b2768b22d498ff2883ab688619b4caebe53be
v3-logodds__pose-calibration-drift__seed-50013,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__pose-calibration-drift__seed-50013.json,1,look-twice.episode/v4,v3-logodds,pose-calibration-drift,50013,completed,,,False,True,False,False,,False,,False,,,blocked,"[""clear"",""blocked""]",1,0,5.590243427331527,3980d3558635d68de0a2b4dcb1baab3b8ca526f6003eb185ae53b1b48212634d
v3-logodds__pose-calibration-drift__seed-50014,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__pose-calibration-drift__seed-50014.json,1,look-twice.episode/v4,v3-logodds,pose-calibration-drift,50014,completed,,,False,False,True,False,,False,,False,,,clear,"[""clear"",""blocked""]",1,0,3.9479148915317253,520c6615a061c4ac09f54565998ac2b6d471282163e132c8535208ddc415c331
v3-logodds__pose-calibration-drift__seed-50015,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__pose-calibration-drift__seed-50015.json,1,look-twice.episode/v4,v3-logodds,pose-calibration-drift,50015,completed,,,False,False,False,False,,False,,False,,,blocked,"[""clear"",""blocked""]",1,0,2.7174646583380966,9aa8bd40421bbf87f992244fe6eb9ce19d4291416ce8d2c664458850d8a26d61
v3-logodds__pose-calibration-drift__seed-50016,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__pose-calibration-drift__seed-50016.json,1,look-twice.episode/v4,v3-logodds,pose-calibration-drift,50016,completed,,,False,True,True,False,,False,,False,,,clear,"[""clear"",""blocked""]",1,0,5.590243427331527,6d34f2014d95b420ddf4470ae6c8847d2fc3661811efc805a5435176cf74c65f
v3-logodds__pose-calibration-drift__seed-50017,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__pose-calibration-drift__seed-50017.json,1,look-twice.episode/v4,v3-logodds,pose-calibration-drift,50017,completed,,,False,False,False,False,,False,,False,,,blocked,"[""clear"",""blocked""]",1,0,2.827183320971675,472159e69b1c06a6c8aec6dc32fb096a05d11f402541679c2c57be9f880915f4
v3-logodds__pose-calibration-drift__seed-50018,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__pose-calibration-drift__seed-50018.json,1,look-twice.episode/v4,v3-logodds,pose-calibration-drift,50018,completed,,,False,True,True,False,,False,,False,,,clear,"[""clear"",""blocked""]",1,0,7.381041027300136,c53a2fea704c1f98eadc63b4d24573c35125f4f91509c8aab0790560d153c8a8
v3-logodds__pose-calibration-drift__seed-50019,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__pose-calibration-drift__seed-50019.json,1,look-twice.episode/v4,v3-logodds,pose-calibration-drift,50019,completed,,,False,False,False,False,,False,,False,,,blocked,"[""clear"",""blocked""]",1,0,2.7284236586172326,201ce40df51717b5f7790a61a2cece02e50b2d3718a9f76dfc4289eb4f709ca1
v3-logodds__shared-occlusion__seed-50000,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__shared-occlusion__seed-50000.json,1,look-twice.episode/v4,v3-logodds,shared-occlusion,50000,completed,,,False,True,True,False,,False,,False,,0.5,clear,"[""clear"",""blocked""]",1,0,5.590243427331527,a38fb805b08d2b535c3fa12d0d044ce10376a99aedebe7f33c0f03548e286880
v3-logodds__shared-occlusion__seed-50001,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__shared-occlusion__seed-50001.json,1,look-twice.episode/v4,v3-logodds,shared-occlusion,50001,completed,,,False,False,False,False,,False,,False,,0.5,blocked,"[""clear"",""blocked""]",1,0,3.9809146046091985,a22a7c6a137f67f2b4246e3efa62c41b620cd8098e88f4cde1cba4b3f9a3047c
v3-logodds__shared-occlusion__seed-50002,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__shared-occlusion__seed-50002.json,1,look-twice.episode/v4,v3-logodds,shared-occlusion,50002,completed,,,False,True,True,False,,False,,False,,0.5,clear,"[""clear"",""blocked""]",1,0,5.590243427331527,bba98f274d756b289e3bcb7f6b5266d6472de87c00c2f13f32669200fe8f7b8b
v3-logodds__shared-occlusion__seed-50003,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/v3-logodds__shared-occlusion__seed-50003.json,1,look-twice.episode/v4,v3-logodds,shared-occlusion,50003,completed,,,False,False,False,False,,False,,False,,0.5,blocked,"[""clear"",""blocked""]",1,0,4.024914325360174,71da1bc97605a6663472a5e9c4359a449606e114b4046f47bdaad48b703ecab9
